5142,Permitir posse/condução do veíc a pessoa com CNH/PPD vencida há maisde 30 dias,"164 c/c 162,V",Proprietário,Gravíssima,ESTADUAL/RODOV
5150,Permitir posse/condução do veículo a pessoa sem usar lentes corretoras devisão,"164 c/c162, VI",Proprietário,Gravíssima,ESTADUAL/RODOV
5150,Permitir posse/condução do veículo a pessoas/ usar aparelho auxiliar de audição,"164 c/c162, VI",Proprietário,Gravíssima,ESTADUAL/RODOV
5150,Permitir posse/condução do veículo apessoa sem usar aparelho de prótese física,"164 c/c162, VI",Proprietário,Gravíssima,ESTADUAL/RODOV
5150,Permitir posse/cond veíc s/ adaptaçõesimpostas concessão/renovação licença cond,"164 c/c162, VI",Proprietário,Gravíssima,ESTADUAL/RODOV
7781,Permitir posse e condução do veículo por pessoa sem possuir cursos especializados obrigatórios,"164 c/c162, VII",Proprietário,Gravíssima,ESTADUAL/RODOV
7781,Permitir posse e condução do veículopor pessoa sem possuir cursos específicos obrigatórios,"164 c/c162, VII",Proprietário,Gravíssima,ESTADUAL/RODOV
5169,Dirigir sob a influência de álcool,165,Condutor,Gravíssima,ESTADUAL/RODOV
7480,Aprovar proj edificação polo atrativotrânsitos/ anuência órgão/entid trânsito,"93 c/c 95, §4º",Serv público,Sem categoria,MUNICIPAL/RODOV
7480,Aprovar proj edificação polo atrativo trâns s/ estacion/indicação vias deacesso,"93 c/c 95, §4º",Serv público,Sem categoria,MUNICIPAL/RODOV
7498,Não sinalizar devida/imed obstáculo àcircul/segurança veíc/pedestre pista/calçada,94,Serv público,Sem categoria,MUNICIPAL/RODOV
7501,Utilizar ondulação transversal/sonorizador forapadrão/critério estab p/ Contran,"94, § único",Serv público,Sem categoria,MUNICIPAL/RODOV
7510,Iniciar obra perturbe/interrompacirculação/segurança veíc/pedestres s/permissão,95,PF ou PJ,Sem categoria,MUNICIPAL/RODOV
7510,Iniciar evento perturbe/interrompa circulaç/segurança veíc/pedestress/permissão,95,PF ou PJ,Sem categoria,MUNICIPAL/RODOV
7528,Não sinalizar a execução oumanutenção da obra,"95, § 1º",PF ou PJ,Sem categoria,MUNICIPAL/RODOV
7528,Não sinalizar a execução oumanutenção do evento,"95, § 1º",PF ou PJ,Sem categoria,MUNICIPAL/RODOV
7536,Não avisar comunidade com 48h antecinterdição via indicando caminho alternativo,"95, § 2º",Serv público,Sem categoria,MUNICIPAL/RODOV
5010,Dirigir veículo sem possuirCNH/PPD/ACC,"162, 1",Condutor,Gravíssima,ESTADUAL/RODOV
5029,Dirigir veículo com CNH/PPD/ACCcassada,"162, li",Condutor,Gravíssima,ESTADUAL/RODOV
5029,Dirigir veículo com CNH/PPD/ACC comsuspensão do direito de dirigir,"162, li",Condutor,Gravíssima,ESTADUAL/RODOV
5037,Dirigir veículo com CNH de categoriadiferente da do veículo,"162, Ili",Condutor,Gravíssima,ESTADUAL/RODOV
5037,Dirigir veículo com PPD de categoriadiferente da do veículo,"162, Ili",Condutor,Gravíssima,ESTADUAL/RODOV
5045,Dirigir veículo com validade deCNH/PPD vencida há mais de 30 dias,"162,V",Condutor,Gravíssima,ESTADUAL/RODOV
5053,Dirigir veículo sem usar lentescorretoras de visão,"162, VI",Condutor,Gravíssima,ESTADUAL/RODOV
5053,Dirigir veículo sem usar aparelhoauxiliar de audição,"162, VI",Condutor,Gravíssima,ESTADUAL/RODOV
5053,Dirigir veículo sem usar aparelho auxiliar de prótese física,"162, VI",Condutor,Gravíssima,ESTADUAL/RODOV
5053,Dirigir veículo sem adaptações impostas na concessão/renovação licença conduzir,"162, VI",Condutor,Gravíssima,ESTADUAL/RODOV
7749,Dirigir veículo sem possuir cursosespecializados obrigatórios,"162, VII",Condutor,Gravíssima,ESTADUAL/RODOV
7749,Dirigir veículo sem possuir cursosespecíficos obrigatórios,"162, VII",Condutor,Gravíssima,ESTADUAL/RODOV
5061,Entregar veículo a pessoa semCNH/PPD/ACC,"163c/c 162, 1",Proprietário,Gravíssima,ESTADUAL/RODOV
7757,"Em movimento, deixar veículo detransporte púb. coletivo passageiros de manter a porta fechada","250, IV",Condutor,Gravíssima,MUNICIPAL/RODOV
7757,"Em movimento, deixar o veículo deescolares de manter a porta fechada","250, IV",Condutor,Gravíssima,MUNICIPAL/RODOV
7293,"Utilizar o pisca-alerta, exceto emimobilizações ou situações de emergência","251, 1",Condutor,Média,MUNICIPAL/RODOV
7307,"Utilizar luz alta e baixa intermitente, exceto quando permitido pelo CTB","251, li",Condutor,Média,MUNICIPAL/RODOV
7315,Dirigir o veículo com o braço do lado defora,"252, 1",Condutor,Média,MUNICIPAL/RODOV
7323,Dirigir o veículo transport pessoas à suaesquerda ou entre os braços e pernas,"252, li",Condutor,Média,ESTADUAL/RODOV
7323,Dirigir o veículo transport animais à suaesquerda ou entre os braços e pernas,"252, li",Condutor,Média,ESTADUAL/RODOV
7323,Dirigir o veículo transport volume à suaesquerda ou entre os braços e pernas,"252, li",Condutor,Média,ESTADUAL/RODOV
7331,Dirigir o veículo com incapacidade físicaou mental temporária,"252, Ili",Condutor,Média,ESTADUAL/RODOV
7340,Dirigir o veíc usando calçado que fi sefirme nos pés/comprometa utiliz pedais,"252, IV",Condutor,Média,ESTADUAL/RODOV
7358,"Dirigir o veículo com apenas uma dasmãos, exceto quando permitido pelo CTB","252,V",Condutor,Média,ESTADUAL/RODOV
7366,Dirigir o veículo utilizando-se de fones nos ouvidos conec a aparelhagemsonora,"252, VI",Condutor,Média,ESTAD/MUNIC/RODOV
7366,Dirigir veículo utilizando-se de telefonecelular,"252, VI",Condutor,Média,ESTAD/MUNIC/RODOV
7595,Dirigir veículo realizando cobrança detarifa com veículo em movimento,"252, VII",Condutor,Média,ESTAD/MUNIC/RODOV
7633,Dirigir veículo segurando telefone celular,"252,§único",Condutor,Gravíssima,ESTAD/MUNIC/RODOV
7633,Dirigir veículo manuseando telefonecelular,"252,§único",Condutor,Gravíssima,ESTAD/MUNIC/RODOV
7374,Bloquear a via com veículo,253,Condutor,Gravíssima,MUNICIPAL/RODOV
7617,"Usar qq veículo para, delib, interromper circulação na via sem aut do órgão",253-A,Condutor,Gravíssima,MUNICIPAL/RODOV
7617,"Usar qq veículo para, delib, restringircirculação na via sem aut do órgão",253-A,Condutor,Gravíssima,MUNICIPAL/RODOV
7617,"Usar qq veículo para, delib, perturbarcirculação na via sem aut do órgão",253-A,Condutor,Gravíssima,MUNICIPAL/RODOV
7609,Organizar a conduta prevista no caputdo art. 253-A,"253-A, § 1º",lºPFouPJ,Gravíssima,MUNICIPAL/RODOV
7382,"É proib ao pedestre permanecer/andarpista, exceto p/ cruzá-las onde permitido","254, 1",Pedestre,Leve,MUNICIPAL/RODOV
7390,É proibido ao pedestre cruzar pista de rolamento de viaduto exc ondepermitido,"254, li",Pedestre,Leve,MUNICIPAL/RODOV
7390,É proibido ao pedestre cruzar pista de rolamento de ponte exceto ondepermitido,"254, li",Pedestre,Leve,MUNICIPAL/RODOV
7390,É proibido ao pedestre cruzar pista derolamento de túneis exceto onde permitido,"254, li",Pedestre,Leve,MUNICIPAL/RODOV
7048,"Conduzir motocicleta, motoneta eciclomotor transportando passageiros/ capacete","244, li",Condutor,Gravíssima,MUNICIPAL/RODOV
7048,Conduzir motocicleta/motoneta/ciclomotortransportando pas. fora do assento,"244, li",Condutor,Gravíssima,MUNICIPAL/RODOV
7056,Conduzir motoc/moton/ciclomotorfazendo malabarismo/equilibrando-se em uma roda,"244, Ili",Condutor,Gravíssima,MUNICIPAL/RODOV
7056,Conduzir ciclo fazendo malabarismo ouequilibrando-se em uma roda,"244, Ili c/c§ 1º",Condutor,Média,MUNICIPAL/RODOV
7072,Conduzir motocicleta/motoneta/ciclomotor transportando criança menor de 10anos de idade,"244,V",Condutor,Gravíssima,MUNICIPAL/RODOV
7072,Conduzir motoc/moton/ciclom transpcriança s/ condição cuidar própria segurança,"244,V",Condutor,Gravíssima,MUNICIPAL/RODOV
7080,"Conduzir motocicleta, motoneta eciclomotor rebocando outro veículo","244, VI",Condutor,Grave,MUNICIPAL/RODOV
7099,Conduzirmotocicleta/motoneta/ciclomotor sem segurar o guidom com ambas as mãos,"244, VII",Condutor,Grave,MUNICIPAL/RODOV
7099,Conduzir ciclo sem segurar o guidom com ambas as mãos,"244, VII c/c§ 1º",Condutor,Média,MUNICIPAL/RODOV
7102,"Conduzir motocicleta, motoneta e ciclomotor transportando carga incompatível","244, VIII",Condutor,Grave,MUNICIPAL/RODOV
7102,Conduzir ciclo transportando cargaincompatível,"244, VIII c/c§1º",Condutor,Média,MUNICIPAL/RODOV
7102,Conduzir motoc/moton/ transportandocarga em desacordo c/ § 2º do Art 139-ACTB,"244, VIII",Condutor,Grave,MUNICIPAL/RODOV
7552,Conduzir motoc/moton/ efetuando transp remun mercadoria desac c/ art 139-A CTB,"244, IX",Condutor,Grave,ESTAD/MUNIC/RODOV
7552,Conduzir motoc/moton/ efet transpremun desac normas ativid profic mototaxistas,"244, IX",Condutor,Grave,ESTAD/MUNIC/RODOV
7684,Conduzir motoc/ moton/ ciclom c/ utilização de capacete de seguranças/viseira/óculos de proteção,"244,X",Condutor,Média,ESTAD/MUNIC/RODOV
7684,Conduzir motoc/ moton/ ciclom c/ útilcapacete de seg c/ viseira/ óculos prot em des c/ regul Contran,"244,X",Condutor,Média,ESTAD/MUNIC/RODOV
7714,Conduzir motoc/ moton/ ciclom transp pass c/ capacete de seguranças/ viseira/óculos de proteção,"244, XI",Condutor,Média,ESTAD/MUNIC/RODOV
7714,Conduzir motoc/ moton/ ciclom transp pass c/ cap seg c/ viseira/ óculos protem des c/ regul Contran,"244, XI",Condutor,Média,ESTAD/MUNIC/RODOV
7110,Conduzir ciclo transportando passageirofora da garupa/assento a ele destinado,"244, § 1º, a",Condutor,Média,MUNICIPAL/RODOV
7129,Conduzir ciclo via de trâns rápido ou rodovia salvo se houver acostam/fxprópria,"244, § 1º, b",Condutor,Média,MUNICIPAL/RODOV
7137,Conduzir ciclo transportando crianças/condição de cuidar própria segurança,"244, § 1º, c",Condutor,Média,MUNICIPAL/RODOV
7129,Conduzir ciclomotor em via de trânsitorápido,"244, § 2º",Condutor,Média,MUNICIPAL/RODOV
7129,Conduzir ciclomotor em rodovia salvose houver acostamento ou faixa própria,"244, § 2º",Condutor,Média,MUNICIPAL/RODOV
7145,"Utilizar a via para depósito de mercadorias, materiais ouequipamentos",245,PF ou PJ,Grave,MUNICIPAL/RODOV
7153,Deixar de sinalizar obstáculo àcirculação/segurança caIçada/pista-s/agravamento,246,PF ou PJ,Gravíssima,MUNICIPAL/RODOV
7153,Obstaculizar a via indevidamente-s/agravamento,246,PF ou PJ,Gravíssima,MUNICIPAL/RODOV
7161,Deixar de sinalizar obstáculo circulação/segurança caIçada/pista-agravamento 2X,246,PF ou PJ,Gravíssima,MUNICIPAL/RODOV
7161,Obstaculizar a via indevidamente-agravamento 2X,246,PF ou PJ,Gravíssima,MUNICIPAL/RODOV
7170,Deixar de sinalizar obstáculo circulação/segurança caIçada/pista-agravamento 3X,246,PF ou PJ,Gravíssima,MUNICIPAL/RODOV
7170,Obstaculizar a via indevidamente-agravamento 3X,246,PF ou PJ,Gravíssima,MUNICIPAL/RODOV
7188,Deixar de sinalizar obstáculocirculação/segurança caIçada/pista-agravamento 4X,246,PF ou PJ,Gravíssima,MUNICIPAL/RODOV
7188,Obstaculizar a via indevidamente-agravamento 4X,246,PF ou PJ,Gravíssima,MUNICIPAL/RODOV
7196,Deixar de sinalizar obstáculo circulação/segurança caIçada/pista-agravamento 5X,246,PF ou PJ,Gravíssima,MUNICIPAL/RODOV
7196,Obstaculizar a via indevidamente-agravamento 5X,246,PF ou PJ,Gravíssima,MUNICIPAL/RODOV
7200,Deixar de conduzir pelo bordo pista emfila única veíc tração/propulsão humana,247,Condutor,Média,MUNICIPAL/RODOV
7200,Deixar de conduzir pelo bordo da pistaem fila única veículo de tração animal,247,Condutor,Média,MUNICIPAL/RODOV
7218,Transportar em veíc destinado transppassageiros carga excedente desac art.109,248,Condutor,Grave,ESTADUAL/RODOV
7226,Deixar de manter acesas à noite as luzes posição qdo o veículo estiver parado,249,Condutor,Média,MUNICIPAL/RODOV
7226,Deixar de manter acesas à noite as luzesde posição veic fazendo carga/descarga,249,Condutor,Média,MUNICIPAL/RODOV
7234,"Em movimento, deixar de manter acesa a luz baixa durante à noite","250, 1, a",Condutor,Média,MUNICIPAL/RODOV
7242,"Em movimento de dia, deixar de manter acesa luz baixa em túneis","250, 1, b",Condutor,Média,MUNICIPAL/RODOV
7242,"Em movimento de dia, deixar de manter acesa luz baixa sob chuva, neblina oucerração","250, 1, b",Condutor,Média,MUNICIPAL/RODOV
7250,"Em mov de dia, deixar de manter acesa luz baixa veíc transp coletivo faixas/pistas destinadas","250, 1, c",Condutor,Média,MUNICIPAL/RODOV
7269,"Em movimento de dia, deixar de manteracesa luz baixa de motocicletas/motonetas/ciclomotores","250, 1, d",Condutor,Média,MUNICIPAL/RODOV
7722,"Em mov deix de man aces luz baixa de dia, em rod pis simp sit fora per urb,veíc desp luz rod diur","250, 1, e",Condutor,Média,RODOVIÁRIO
7285,"Em movimento, deixar de manter aplaca traseira iluminada à noite","250, Ili",Condutor,Média,ESTADUAL/RODOV
5657,Parar na contramão de direção,"182, IX",Condutor,Média,MUNICIPAL/RODOV
5665,Parar em local/horário proibidosespecificamente pela sinalização,"182,X",Condutor,Média,MUNICIPAL/RODOV
7670,Parar o veículo sobre ciclovia ouciclofaixa,"182, XI",Condutor,Grave,MUNICIPAL/RODOV
5673,Parar sobre faixa de pedestres na mudança de sinal luminoso,183,Condutor,Média,MUNICIPAL/RODOV
5673,Parar sobre faixa de pedestres na mudança de sinal luminoso (fisceletrônica),183,Condutor,Média,MUNICIPAL/RODOV
5681,Transitar na faixa/pista da direita regulcirculação exclusiva determ veículo,"184, 1",Condutor,Leve,MUNICIPAL/RODOV
5690,Transitar na faixa/pista da esquerda regul circulação exclusiva determveículo,"184, li",Condutor,Grave,MUNICIPAL/RODOV
7587,Transitar na faixa ou via exclusiva regulam. p/ transp. públ. coletivopassag.,"184, Ili",Condutor,Gravíssima,MUNICIPAL/RODOV
5703,Deixar de conservar o veículo na faixa aele destinada pela sinalização de regul,"185, 1",Condutor,Média,MUNICIPAL/RODOV
5711,Deixar de conservar nas faixas da direitao veículo lento e de maior porte,"185, li",Condutor,Média,MUNICIPAL/RODOV
5720,Transitar pela contramão de direção emvia com duplo sentido de circulação,"186, 1",Condutor,Grave,MUNICIPAL/RODOV
5738,Transitar pela contramão de direção emvia c/ sinalização de regul sentido único,"186, li",Condutor,Gravíssima,MUNICIPAL/RODOV
5746,Transitar em local/horário não permitido pela regul estabelecida p/autoridade,"187, 1",Condutor,Média,MUNICIPAL/RODOV
5746,Transitar em local/horário nãopermitido pela regulamentação - rodízio,"187, 1",Condutor,Média,MUNICIPAL/RODOV
5746,Transitar em local/horário não permitido pela regulamentação - caminhão,"187, 1",Condutor,Média,MUNICIPAL/RODOV
5762,"Transitar ao lado de outro veículo, interrompendo ou perturbando otrânsito",188,Condutor,Média,MUNICIPAL/RODOV
5770,Deixar de dar passagem a veíc precedido de batedores devidamenteidentificados,189,Condutor,Gravíssima,ESTAD/MUNIC/RODOV
5770,Deixar de dar passagem a veíc socorroincêndio/salv serv urgência devid identif,189,Condutor,Gravíssima,ESTAD/MUNIC/RODOV
5770,Deixar de dar passagem a veíc de polícia em serviço de urgência devid identif,189,Condutor,Gravíssima,ESTAD/MUNIC/RODOV
5770,Deixar de dar passagem a veíc de operação e fiscalização de trânsitodevid ident,189,Condutor,Gravíssima,ESTAD/MUNIC/RODOV
5770,Deixar de dar passagem a ambulância em serviço de urgência devid identificada,189,Condutor,Gravíssima,ESTAD/MUNIC/RODOV
5789,Seguir veículo em serv urgência devididentific p/ alarme sonoro/ilum vermelha,190,Condutor,Grave,MUNICIPAL/RODOV
5797,Forçar passagem entre veícs tra ns sent opostos na iminência realizultrapassagem,191,Condutor,Gravíssima,MUNICIPAL/RODOV
5800,Deixar guardar dist segurança lat/frontentre seu veíc e demais e ao bordo pista,192,Condutor,Grave,MUNICIPAL/RODOV
5819,"Transitar com o veículo em calçadas,passeios",193,Condutor,Gravíssima,MUNICIPAL/RODOV
5819,"Transitar com o veículo em ciclovias,ciclofaixas",193,Condutor,Gravíssima,MUNICIPAL/RODOV
5819,"Transitar com o veículo emajardinamentos, gramados, jardins públicos",193,Condutor,Gravíssima,MUNICIPAL/RODOV
5819,Transitar com o veículo em canteiros centrais/divisores de pista derolamento,193,Condutor,Gravíssima,MUNICIPAL/RODOV
5819,"Transitar com o veículo em ilhas, refúgios",193,Condutor,Gravíssima,MUNICIPAL/RODOV
5819,Transitar com o veículo em marcas decanalização,193,Condutor,Gravíssima,MUNICIPAL/RODOV
5819,Transitar com o veículo em acostamentos,193,Condutor,Gravíssima,MUNICIPAL/RODOV
5819,Transitar com o veículo em passarelas,193,Condutor,Gravíssima,MUNICIPAL/RODOV
5827,"Transitar em marcha ré, salvo na distância necessária a pequenasmanobras",194,Condutor,Grave,MUNICIPAL/RODOV
5835,Desobedecer às ordens emanadas da autorid compet de trânsito ou de seusagentes,195,Condutor,Grave,ESTAD/MUNIC/RODOV
5843,"Deixar de indicar e/ antec, med gesto debraço/luz indicadora, início da marcha",196,Condutor,Grave,ESTAD/MUNIC/RODOV
5843,"Deixar de indicar e/ antec, med gesto debraço/luz indicadora, manobra de parar",196,Condutor,Grave,ESTAD/MUNIC/RODOV
5843,"Deixar de indicar e/ antec, med gesto debraço/luz indicadora, mudança direção",196,Condutor,Grave,ESTAD/MUNIC/RODOV
5843,"Deixar de indicar e/ antec, med gesto de braço/luz indicadora, mudança de faixa",196,Condutor,Grave,ESTAD/MUNIC/RODOV
5851,Deixar de deslocar e/antecedência veíc p/ faixa mais à esquerda qdo formanobrar,197,Condutor,Média,MUNICIPAL/RODOV
5851,Deixar de deslocar e/antecedência veícp/ faixa mais à direita qdo for manobrar,197,Condutor,Média,MUNICIPAL/RODOV
5860,Deixar de dar passagem pela esquerda quando solicitado,198,Condutor,Média,MUNICIPAL/RODOV
5878,"Ultrapassar pela direita, salvo qdo veíc da frente der sinal p/ entrar esquerda",199,Condutor,Média,MUNICIPAL/RODOV
5886,Ultrap pela direita veíc transpcolet/escolar parado para emb/desemb passageiros,200,Condutor,Gravíssima,MUNICIPAL/RODOV
5894,"Deixar de guardar a distância lateral de1,50 m ao passar/ultrapassar bicicleta",201,Condutor,Média,MUNICIPAL/RODOV
5908,Ultrapassar pelo acostamento,"202, 1",Condutor,Gravíssima,MUNICIPAL/RODOV
5916,Ultrapassar em interseções,"202, li",Condutor,Gravíssima,MUNICIPAL/RODOV
5916,Ultrapassar em passagem de nível,"202, li",Condutor,Gravíssima,MUNICIPAL/RODOV
5924,Ultrapassar pela contramão nas curvas sem visibilidade suficiente,"203, 1",Condutor,Gravíssima,MUNICIPAL/RODOV
5924,"Ultrapassar pela contramão nos aclives ou declives, sem visibilidade suficiente","203, 1",Condutor,Gravíssima,MUNICIPAL/RODOV
5932,Ultrapassar pela contramão nas faixasde pedestre,"203,11",Condutor,Gravíssima,MUNICIPAL/RODOV
5940,Ultrapassar pela contramão nas pontes,"203, Ili",Condutor,Gravíssima,MUNICIPAL/RODOV
5509,Estacionar no ponto deembarque/desembarque de passageiros transporte coletivo,"181, XIII",Condutor,Média,MUNICIPAL/RODOV
5517,Estacionar nos viadutos,"181, XIV",Condutor,Grave,MUNICIPAL/RODOV
5517,Estacionar nas pontes,"181, XIV",Condutor,Grave,MUNICIPAL/RODOV
5517,Estacionar nos túneis,"181, XIV",Condutor,Grave,MUNICIPAL/RODOV
5525,Estacionar na contramão de direção,"181,XV",Condutor,Média,MUNICIPAL/RODOV
5533,"Estacionar aclive/declive fí freado e semcalço segurança, PBT superior a 3500 kg","181, XVI",Condutor,Grave,MUNICIPAL/RODOV
5541,Estacionar em desacordo com a regulamentação especificada pela sinalização,"181,XVII",Condutor,Grave,MUNICIPAL/RODOV
5541,Estacionar em desacordo com aregulamentação - estacionamento rotativo,"181,XVII",Condutor,Grave,MUNICIPAL/RODOV
5541,Estacionar em desacordo com a regulamentação - ponto ou vaga de táxi,"181,XVII",Condutor,Grave,MUNICIPAL/RODOV
5541,Estacionar em desacordo com a regulamentação - vaga decarga/descarga,"181,XVII",Condutor,Grave,MUNICIPAL/RODOV
5541,Estacionar em desacordo com a regulamentação - vaga de curtaduração,"181,XVII",Condutor,Grave,MUNICIPAL/RODOV
5550,Estacionar em local/horário proibidoespecificamente pela sinalização,"181, XVIII",Condutor,Média,MUNICIPAL/RODOV
5568,Estacionar local/horário deestacionamento e parada proibidos pela sinalização,"181, XIX",Condutor,Grave,MUNICIPAL/RODOV
7625,"Estacionar nas vagas reserv às pess c/deficiência, s/ credencial","181,XX",Condutor,Gravíssima,MUNICIPAL/RODOV
7625,"Estacionar nas vagas reserva idosos, s/credencial","181,XX",Condutor,Gravíssima,MUNICIPAL/RODOV
5576,Parar nas esquinas e a menos 5 m do bordo do alinhamento da viatransversal,"182, 1",Condutor,Média,MUNICIPAL/RODOV
5584,Parar afastado da guia da calçada (meio-fio) de 50 cm a 1 m,"182, li",Condutor,Leve,MUNICIPAL/RODOV
5592,Parar afastado da guia da calçada (meio-fio) a mais de 1 m,"182, Ili",Condutor,Média,MUNICIPAL/RODOV
5606,Parar em desacordo com as posiçõesestabelecidas no CTB,"182, IV",Condutor,Leve,MUNICIPAL/RODOV
5614,Parar na pista de rolamento dasestradas,"182,V",Condutor,Grave,MUNICIPAL/RODOV
5614,Parar na pista de rolamento dasrodovias,"182,V",Condutor,Grave,MUNICIPAL/RODOV
5614,Parar na pista de rolamento das vias detrânsito rápido,"182,V",Condutor,Grave,MUNICIPAL/RODOV
5614,Parar na pista de rolamento das demaisvias dotadas de acostamento,"182,V",Condutor,Grave,MUNICIPAL/RODOV
5622,Parar no passeio,"182, VI",Condutor,Leve,MUNICIPAL/RODOV
5622,Parar sobre faixa destinada a pedestres,"182, VI",Condutor,Leve,MUNICIPAL/RODOV
5622,Parar nas ilhas ou refúgios,"182, VI",Condutor,Leve,MUNICIPAL/RODOV
5622,Parar nos canteiros centrais/divisoresde pista de rolamento,"182, VI",Condutor,Leve,MUNICIPAL/RODOV
5622,Parar nas marcas de canalização,"182, VI",Condutor,Leve,MUNICIPAL/RODOV
5630,Parar na área de cruzamento de vias,"182, VII",Condutor,Média,MUNICIPAL/RODOV
5649,Parar nos viadutos,"182, VIII",Condutor,Média,MUNICIPAL/RODOV
5649,Parar nas pontes,"182, VIII",Condutor,Média,MUNICIPAL/RODOV
5649,Parar nos túneis,"182, VIII",Condutor,Média,MUNICIPAL/RODOV
5304,"Deixar o cond envolvido em acidente, de preservar local p/trabpolícia/perícia","176, Ili",Condutor,Gravíssima,ESTADUAL/RODOV
5312,"Deixar o cond envolvido em acid, deremover o veíc local qdo determ polic/agente","176, IV",Condutor,Gravíssima,ESTADUAL/RODOV
5320,"Deixar o cond envolvido em acid, de identificar-se policial e prestar inf p/o80","176,V",Condutor,Gravíssima,ESTADUAL/RODOV
5339,"Deixar o cond de prestar socorro vítimaacid de trânsito, qdo solicit p/ agente",177,Condutor,Grave,ESTAD/MUNIC/RODOV
5347,"Deixar o condutor envolvido emacidentes/ vítima, de remover o veículo do local",178,Condutor,Média,MUNICIPAL/RODOV
5355,"Fazer ou deixar que se faça reparo em veíc, em rodovia e via de trânsitorápido","179, 1",Condutor,Grave,MUNICIPAL/RODOV
5363,Fazer/deixar que se faça reparo em veíc nas vias (q não rodovia/transito rapido),"179, li",Condutor,Leve,MUNICIPAL/RODOV
5371,Ter seu veículo imobilizado na via porfalta de combustível,180,Condutor,Média,MUNICIPAL/RODOV
5380,Estacionar nas esquinas e a menos de5m do alinhamento da via transversal,"181, 1",Condutor,Média,MUNICIPAL/RODOV
5398,Estacionar afastado da guia da calçada(meio-fio) de 50 cm a 1 m,"181, li",Condutor,Leve,MUNICIPAL/RODOV
5401,Estacionar afastado da guia da calçada (meio-fio) a mais de 1 m,"181, Ili",Condutor,Grave,MUNICIPAL/RODOV
5410,Estacionar em desacordo com as posições estabelecidas no CTB,"181, IV",Condutor,Média,MUNICIPAL/RODOV
5428,Estacionar na pista de rolamento dasestradas,"181,V",Condutor,Gravíssima,MUNICIPAL/RODOV
5428,Estacionar na pista de rolamento dasrodovias,"181,V",Condutor,Gravíssima,MUNICIPAL/RODOV
5428,Estacionar na pista de rolamento dasvias de trânsito rápido,"181,V",Condutor,Gravíssima,MUNICIPAL/RODOV
5428,Estacionar na pista de rolamento dasvias dotadas de acostamento,"181,V",Condutor,Gravíssima,MUNICIPAL/RODOV
5436,"Estacionar junto/sobre hidr de incêndio,reg de água/tampa de poço visit gal sub","181, VI",Condutor,Média,MUNICIPAL/RODOV
5444,Estacionar nos acostamentos,"181, VII",Condutor,Leve,MUNICIPAL/RODOV
5452,Estacionar no passeio,"181, VIII",Condutor,Grave,MUNICIPAL/RODOV
5452,Estacionar sobre faixa destinada apedestre,"181, VIII",Condutor,Grave,MUNICIPAL/RODOV
5452,Estacionar sobre ciclovia ou ciclofaixa,"181, VIII",Condutor,Grave,MUNICIPAL/RODOV
5452,Estacionar nas ilhas ou refúgios,"181, VIII",Condutor,Grave,MUNICIPAL/RODOV
5452,Estacionar ao lado ou sobre canteirocentral/divisores de pista de rolamento,"181, VIII",Condutor,Grave,MUNICIPAL/RODOV
5452,Estacionar ao lado ou sobre marcas de canalização,"181, VIII",Condutor,Grave,MUNICIPAL/RODOV
5452,Estacionar ao lado ou sobre gramado ou jardim público,"181, VIII",Condutor,Grave,MUNICIPAL/RODOV
5460,Estacionar em guia de calçada rebaixadadestinada à entrada/saída de veículos,"181, IX",Condutor,Média,MUNICIPAL/RODOV
5479,Estacionar impedindo a movimentaçãode outro veículo,"181,X",Condutor,Média,MUNICIPAL/RODOV
5487,Estacionar ao lado de outro veículo emfila dupla,"181, XI",Condutor,Grave,MUNICIPAL/RODOV
5495,Estacionar na área de cruzamento devias,"181, XII",Condutor,Grave,MUNICIPAL/RODOV
